movieid,title,genre,img_path
3359,breaking away,['Drama'],dataset/images/3359.jpg
3501,murphy's romance,"['Comedy', 'Romance']",dataset/images/3501.jpg
3419,something for everyone,"['Comedy', 'Crime']",dataset/images/3419.jpg
3837,phantasm ii,['Horror'],dataset/images/3837.jpg
2987,who framed roger rabbit?,"['Adventure', 'Animation', 'Film-Noir']",dataset/images/2987.jpg
1258,the shining,['Horror'],dataset/images/1258.jpg
1679,chairman of the board,['Comedy'],dataset/images/1679.jpg
1030,pete's dragon,"['Adventure', 'Animation', ""Children's"", 'Musical']",dataset/images/1030.jpg
2634,the mummy,['Horror'],dataset/images/2634.jpg
2522,airport '77,['Drama'],dataset/images/2522.jpg
1225,amadeus,['Drama'],dataset/images/1225.jpg
1556,speed 2: cruise control,"['Action', 'Romance', 'Thriller']",dataset/images/1556.jpg
2119,maximum overdrive,['Horror'],dataset/images/2119.jpg
3025,rough night in jericho,['Western'],dataset/images/3025.jpg
2176,rope,['Thriller'],dataset/images/2176.jpg
1280,raise the red lantern,['Drama'],dataset/images/1280.jpg
1963,take the money and run,['Comedy'],dataset/images/1963.jpg
3342,birdy,"['Drama', 'War']",dataset/images/3342.jpg
1721,titanic,"['Drama', 'Romance']",dataset/images/1721.jpg
2354,the rugrats movie,"['Animation', ""Children's"", 'Comedy']",dataset/images/2354.jpg
3021,the funhouse,['Horror'],dataset/images/3021.jpg
1161,the tin drum,['Drama'],dataset/images/1161.jpg
1509,all over me,['Drama'],dataset/images/1509.jpg
3162,simpatico,"['Comedy', 'Drama']",dataset/images/3162.jpg
2185,i confess,['Thriller'],dataset/images/2185.jpg
955,bringing up baby,['Comedy'],dataset/images/955.jpg
2860,blue streak,['Comedy'],dataset/images/2860.jpg
3448,"good morning, vietnam","['Comedy', 'Drama', 'War']",dataset/images/3448.jpg
1539,twin town,"['Comedy', 'Crime']",dataset/images/1539.jpg
3947,get carter,['Thriller'],dataset/images/3947.jpg
1027,robin hood: prince of thieves,['Drama'],dataset/images/1027.jpg
3915,girlfight,['Drama'],dataset/images/3915.jpg
3546,what ever happened to baby jane?,"['Drama', 'Thriller']",dataset/images/3546.jpg
1405,beavis and butt-head do america,"['Animation', 'Comedy']",dataset/images/1405.jpg
1080,monty python's life of brian,['Comedy'],dataset/images/1080.jpg
1292,being there,['Comedy'],dataset/images/1292.jpg
1340,bride of frankenstein,['Horror'],dataset/images/1340.jpg
531,the secret garden,"[""Children's"", 'Drama']",dataset/images/531.jpg
2085,101 dalmatians,"['Animation', ""Children's""]",dataset/images/2085.jpg
616,the aristocats,"['Animation', ""Children's""]",dataset/images/616.jpg
1487,selena,"['Drama', 'Musical']",dataset/images/1487.jpg
778,trainspotting,['Drama'],dataset/images/778.jpg
1361,paradise lost: the child murders at robin hood hills,['Documentary'],dataset/images/1361.jpg
420,beverly hills cop iii,"['Action', 'Comedy']",dataset/images/420.jpg
1671,deceiver,['Crime'],dataset/images/1671.jpg
750,dr. strangelove or: how i learned to stop worrying and love the bomb,"['Sci-Fi', 'War']",dataset/images/750.jpg
3860,the opportunists,['Crime'],dataset/images/3860.jpg
2577,metroland,"['Comedy', 'Drama']",dataset/images/2577.jpg
1515,volcano,"['Drama', 'Thriller']",dataset/images/1515.jpg
3178,the hurricane,['Drama'],dataset/images/3178.jpg
1387,jaws,"['Action', 'Horror']",dataset/images/1387.jpg
3395,nadine,['Comedy'],dataset/images/3395.jpg
3713,the long walk home,['Drama'],dataset/images/3713.jpg
3043,meatballs 4,['Comedy'],dataset/images/3043.jpg
1366,the crucible,['Drama'],dataset/images/1366.jpg
199,the umbrellas of cherbourg,"['Drama', 'Musical']",dataset/images/199.jpg
3819,tampopo,['Comedy'],dataset/images/3819.jpg
3643,the fighting seabees,"['Action', 'Drama', 'War']",dataset/images/3643.jpg
3751,chicken run,"['Animation', ""Children's"", 'Comedy']",dataset/images/3751.jpg
3854,aimã©e & jaguar,"['Drama', 'Romance']",dataset/images/3854.jpg
3690,porky's revenge,['Comedy'],dataset/images/3690.jpg
211,the browning version,['Drama'],dataset/images/211.jpg
1283,high noon,['Western'],dataset/images/1283.jpg
3387,who's harry crumb?,['Comedy'],dataset/images/3387.jpg
3271,of mice and men,['Drama'],dataset/images/3271.jpg
332,village of the damned,"['Horror', 'Sci-Fi']",dataset/images/332.jpg
2056,in search of the castaways,"['Adventure', ""Children's""]",dataset/images/2056.jpg
3831,saving grace,['Comedy'],dataset/images/3831.jpg
1570,tetsuo ii: body hammer,['Sci-Fi'],dataset/images/1570.jpg
3527,predator,"['Action', 'Sci-Fi', 'Thriller']",dataset/images/3527.jpg
1354,breaking the waves,['Drama'],dataset/images/1354.jpg
804,she's the one,"['Comedy', 'Romance']",dataset/images/804.jpg
2114,the outsiders,['Drama'],dataset/images/2114.jpg
2128,safe men,['Comedy'],dataset/images/2128.jpg
1172,cinema paradiso,"['Comedy', 'Drama', 'Romance']",dataset/images/1172.jpg
3855,an affair of love,"['Drama', 'Romance']",dataset/images/3855.jpg
3948,meet the parents,['Comedy'],dataset/images/3948.jpg
3753,the patriot,"['Action', 'Drama', 'War']",dataset/images/3753.jpg
288,natural born killers,"['Action', 'Thriller']",dataset/images/288.jpg
951,his girl friday,['Comedy'],dataset/images/951.jpg
1253,the day the earth stood still,"['Drama', 'Sci-Fi']",dataset/images/1253.jpg
337,what's eating gilbert grape,['Drama'],dataset/images/337.jpg
3929,the bank dick,['Comedy'],dataset/images/3929.jpg
3838,phantasm iii: lord of the dead,['Horror'],dataset/images/3838.jpg
1500,grosse pointe blank,"['Comedy', 'Crime']",dataset/images/1500.jpg
2775,head on,['Drama'],dataset/images/2775.jpg
2,jumanji,"['Adventure', ""Children's"", 'Fantasy']",dataset/images/2.jpg
1130,the howling,['Horror'],dataset/images/1130.jpg
1779,sphere,"['Adventure', 'Sci-Fi', 'Thriller']",dataset/images/1779.jpg
2002,lethal weapon 3,"['Action', 'Comedy', 'Crime', 'Drama']",dataset/images/2002.jpg
2401,pale rider,['Western'],dataset/images/2401.jpg
3489,hook,"['Adventure', 'Fantasy']",dataset/images/3489.jpg
279,my family,['Drama'],dataset/images/279.jpg
3857,bless the child,['Thriller'],dataset/images/3857.jpg
2420,the karate kid,['Drama'],dataset/images/2420.jpg
1542,brassed off,"['Comedy', 'Drama', 'Romance']",dataset/images/1542.jpg
2196,knock off,['Action'],dataset/images/2196.jpg
728,cold comfort farm,['Comedy'],dataset/images/728.jpg
3910,dancer in the dark,"['Drama', 'Musical']",dataset/images/3910.jpg
1655,phantoms,['Horror'],dataset/images/1655.jpg
2688,the general's daughter,"['Drama', 'Thriller']",dataset/images/2688.jpg
2338,i still know what you did last summer,"['Horror', 'Mystery', 'Thriller']",dataset/images/2338.jpg
3327,beyond the mat,['Documentary'],dataset/images/3327.jpg
1234,the sting,"['Comedy', 'Crime']",dataset/images/1234.jpg
3892,anatomy,['Horror'],dataset/images/3892.jpg
379,timecop,"['Action', 'Sci-Fi']",dataset/images/379.jpg
1707,home alone 3,"[""Children's"", 'Comedy']",dataset/images/1707.jpg
2396,shakespeare in love,"['Comedy', 'Romance']",dataset/images/2396.jpg
61,eye for an eye,"['Drama', 'Thriller']",dataset/images/61.jpg
100,city hall,"['Drama', 'Thriller']",dataset/images/100.jpg
961,little lord fauntleroy,['Drama'],dataset/images/961.jpg
882,the trigger effect,"['Drama', 'Thriller']",dataset/images/882.jpg
409,above the rim,['Drama'],dataset/images/409.jpg
3487,el dorado,['Western'],dataset/images/3487.jpg
2835,chill factor,"['Action', 'Thriller']",dataset/images/2835.jpg
3943,bamboozled,['Comedy'],dataset/images/3943.jpg
938,gigi,['Musical'],dataset/images/938.jpg
1264,diva,"['Action', 'Drama', 'Mystery', 'Romance', 'Thriller']",dataset/images/1264.jpg
3581,human traffic,['Drama'],dataset/images/3581.jpg
2528,logan's run,"['Action', 'Adventure', 'Sci-Fi']",dataset/images/2528.jpg
1464,lost highway,['Mystery'],dataset/images/1464.jpg
2745,the mission,['Drama'],dataset/images/2745.jpg
3519,force 10 from navarone,"['Action', 'War']",dataset/images/3519.jpg
415,another stakeout,"['Comedy', 'Thriller']",dataset/images/415.jpg
1497,double team,['Action'],dataset/images/1497.jpg
3479,ladyhawke,"['Adventure', 'Fantasy', 'Romance']",dataset/images/3479.jpg
647,courage under fire,"['Drama', 'War']",dataset/images/647.jpg
1684,mrs. dalloway,['Romance'],dataset/images/1684.jpg
1233,the boat,"['Action', 'Drama', 'War']",dataset/images/1233.jpg
2094,the rocketeer,"['Action', 'Adventure', 'Sci-Fi']",dataset/images/2094.jpg
11,the american president,"['Comedy', 'Drama', 'Romance']",dataset/images/11.jpg
3258,death becomes her,['Comedy'],dataset/images/3258.jpg
916,roman holiday,"['Comedy', 'Romance']",dataset/images/916.jpg
2485,she's all that,"['Comedy', 'Romance']",dataset/images/2485.jpg
3060,the commitments,"['Comedy', 'Drama']",dataset/images/3060.jpg
3912,beautiful,"['Comedy', 'Drama']",dataset/images/3912.jpg
3033,spaceballs,"['Comedy', 'Sci-Fi']",dataset/images/3033.jpg
2493,the harmonists,['Drama'],dataset/images/2493.jpg
1057,everyone says i love you,"['Comedy', 'Musical', 'Romance']",dataset/images/1057.jpg
3585,the great locomotive chase,"['Adventure', 'War']",dataset/images/3585.jpg
1829,chinese box,"['Drama', 'Romance']",dataset/images/1829.jpg
1330,april fool's day,"['Comedy', 'Horror']",dataset/images/1330.jpg
3712,soapdish,['Comedy'],dataset/images/3712.jpg
2501,october sky,['Drama'],dataset/images/2501.jpg
3069,the effect of gamma rays on man-in-the-moon marigolds,['Drama'],dataset/images/3069.jpg
2817,aces: iron eagle iii,"['Action', 'War']",dataset/images/2817.jpg
885,bogus,"[""Children's"", 'Drama', 'Fantasy']",dataset/images/885.jpg
2702,summer of sam,['Drama'],dataset/images/2702.jpg
2841,stir of echoes,['Thriller'],dataset/images/2841.jpg
3610,roustabout,['Musical'],dataset/images/3610.jpg
1621,soul food,['Drama'],dataset/images/1621.jpg
1204,lawrence of arabia,"['Adventure', 'War']",dataset/images/1204.jpg
46,how to make an american quilt,"['Drama', 'Romance']",dataset/images/46.jpg
3306,the circus,['Comedy'],dataset/images/3306.jpg
83,once upon a time... when we were colored,['Drama'],dataset/images/83.jpg
178,love & human remains,['Comedy'],dataset/images/178.jpg
3924,pajama party,['Comedy'],dataset/images/3924.jpg
1863,major league: back to the minors,['Comedy'],dataset/images/1863.jpg
1599,steel,['Action'],dataset/images/1599.jpg
3725,american pop,"['Animation', 'Musical']",dataset/images/3725.jpg
515,the remains of the day,['Drama'],dataset/images/515.jpg
204,under siege 2: dark territory,['Action'],dataset/images/204.jpg
326,to live,['Drama'],dataset/images/326.jpg
436,color of night,"['Drama', 'Thriller']",dataset/images/436.jpg
2747,the little shop of horrors,"['Comedy', 'Horror']",dataset/images/2747.jpg
2770,bowfinger,['Comedy'],dataset/images/2770.jpg
1416,evita,"['Drama', 'Musical']",dataset/images/1416.jpg
6,heat,"['Action', 'Crime', 'Thriller']",dataset/images/6.jpg
3152,the last picture show,['Drama'],dataset/images/3152.jpg
1726,the postman,['Drama'],dataset/images/1726.jpg
1806,paulie,"['Adventure', ""Children's"", 'Comedy']",dataset/images/1806.jpg
1490,b*a*p*s,['Comedy'],dataset/images/1490.jpg
1770,b. monkey,"['Romance', 'Thriller']",dataset/images/1770.jpg
3507,the odd couple,['Comedy'],dataset/images/3507.jpg
2289,the player,"['Comedy', 'Drama']",dataset/images/2289.jpg
3600,blue hawaii,"['Comedy', 'Musical']",dataset/images/3600.jpg
3269,forever young,"['Adventure', 'Romance', 'Sci-Fi']",dataset/images/3269.jpg
501,naked,['Drama'],dataset/images/501.jpg
541,blade runner,"['Film-Noir', 'Sci-Fi']",dataset/images/541.jpg
3730,the conversation,"['Drama', 'Mystery']",dataset/images/3730.jpg
2866,the buddy holly story,['Drama'],dataset/images/2866.jpg
3747,jesus' son,['Drama'],dataset/images/3747.jpg
2168,dance with me,"['Drama', 'Romance']",dataset/images/2168.jpg
2146,st. elmo's fire,"['Drama', 'Romance']",dataset/images/2146.jpg
2699,arachnophobia,"['Action', 'Comedy', 'Sci-Fi', 'Thriller']",dataset/images/2699.jpg
2524,the towering inferno,"['Action', 'Drama']",dataset/images/2524.jpg
547,surviving the game,"['Action', 'Adventure', 'Thriller']",dataset/images/547.jpg
1389,jaws 3-d,"['Action', 'Horror']",dataset/images/1389.jpg
2594,open your eyes,"['Drama', 'Romance', 'Sci-Fi']",dataset/images/2594.jpg
2670,"run silent, run deep",['War'],dataset/images/2670.jpg
2095,the shaggy d.a.,"[""Children's"", 'Comedy']",dataset/images/2095.jpg
2559,the king and i,"['Animation', ""Children's""]",dataset/images/2559.jpg
3574,carnosaur 3: primal species,"['Horror', 'Sci-Fi']",dataset/images/3574.jpg
168,first knight,"['Action', 'Adventure', 'Drama', 'Romance']",dataset/images/168.jpg
546,super mario bros.,"['Action', 'Adventure', ""Children's"", 'Sci-Fi']",dataset/images/546.jpg
1753,half baked,['Comedy'],dataset/images/1753.jpg
245,the glass shield,"['Crime', 'Drama']",dataset/images/245.jpg
1414,mother,['Comedy'],dataset/images/1414.jpg
3017,creepshow 2,['Horror'],dataset/images/3017.jpg
2414,young sherlock holmes,"['Action', 'Adventure', 'Mystery']",dataset/images/2414.jpg
2820,hamlet,['Drama'],dataset/images/2820.jpg
2325,orgazmo,['Comedy'],dataset/images/2325.jpg
965,the 39 steps,['Thriller'],dataset/images/965.jpg
1899,passion in the desert,"['Adventure', 'Drama']",dataset/images/1899.jpg
3771,the golden voyage of sinbad,"['Action', 'Adventure']",dataset/images/3771.jpg
1544,the lost world: jurassic park,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",dataset/images/1544.jpg
249,immortal beloved,"['Drama', 'Romance']",dataset/images/249.jpg
937,love in the afternoon,"['Comedy', 'Romance']",dataset/images/937.jpg
2708,an autumn tale,['Romance'],dataset/images/2708.jpg
3053,the messenger: the story of joan of arc,"['Drama', 'War']",dataset/images/3053.jpg
2378,police academy,['Comedy'],dataset/images/2378.jpg
2296,a night at the roxbury,['Comedy'],dataset/images/2296.jpg
2657,the rocky horror picture show,"['Comedy', 'Horror', 'Musical', 'Sci-Fi']",dataset/images/2657.jpg
2442,hilary and jackie,['Drama'],dataset/images/2442.jpg
3817,the other side of sunday,"['Comedy', 'Drama']",dataset/images/3817.jpg
344,ace ventura: pet detective,['Comedy'],dataset/images/344.jpg
2079,kidnapped,"[""Children's"", 'Drama']",dataset/images/2079.jpg
1198,raiders of the lost ark,"['Action', 'Adventure']",dataset/images/1198.jpg
49,when night is falling,"['Drama', 'Romance']",dataset/images/49.jpg
1367,101 dalmatians,"[""Children's"", 'Comedy']",dataset/images/1367.jpg
1425,fierce creatures,['Comedy'],dataset/images/1425.jpg
3447,the good earth,['Drama'],dataset/images/3447.jpg
2423,christmas vacation,['Comedy'],dataset/images/2423.jpg
104,happy gilmore,['Comedy'],dataset/images/104.jpg
93,vampire in brooklyn,"['Comedy', 'Romance']",dataset/images/93.jpg
2807,universal soldier: the return,"['Action', 'Sci-Fi']",dataset/images/2807.jpg
2140,the dark crystal,"[""Children's"", 'Fantasy', 'Sci-Fi']",dataset/images/2140.jpg
2477,firewalker,['Adventure'],dataset/images/2477.jpg
3638,moonraker,"['Action', 'Romance', 'Sci-Fi']",dataset/images/3638.jpg
3198,papillon,['Drama'],dataset/images/3198.jpg
1397,bastard out of carolina,['Drama'],dataset/images/1397.jpg
1259,stand by me,"['Adventure', 'Comedy', 'Drama']",dataset/images/1259.jpg
2029,billy's hollywood screen kiss,"['Comedy', 'Romance']",dataset/images/2029.jpg
3714,clara's heart,['Drama'],dataset/images/3714.jpg
3897,almost famous,"['Comedy', 'Drama']",dataset/images/3897.jpg
3602,g. i. blues,['Musical'],dataset/images/3602.jpg
2537,beyond the poseidon adventure,['Adventure'],dataset/images/2537.jpg
2554,children of the damned,"['Horror', 'Sci-Fi', 'Thriller']",dataset/images/2554.jpg
1285,heathers,['Comedy'],dataset/images/1285.jpg
255,the jerky boys,['Comedy'],dataset/images/255.jpg
3743,boys and girls,"['Comedy', 'Romance']",dataset/images/3743.jpg
3552,caddyshack,['Comedy'],dataset/images/3552.jpg
931,spellbound,"['Mystery', 'Romance', 'Thriller']",dataset/images/931.jpg
1250,the bridge on the river kwai,"['Drama', 'War']",dataset/images/1250.jpg
3626,8 1/2 women,['Comedy'],dataset/images/3626.jpg
3757,asylum,['Horror'],dataset/images/3757.jpg
2181,marnie,['Thriller'],dataset/images/2181.jpg
500,mrs. doubtfire,['Comedy'],dataset/images/500.jpg
3286,snow day,['Comedy'],dataset/images/3286.jpg
2796,funny farm,['Comedy'],dataset/images/2796.jpg
468,"the englishman who went up a hill, but came down a mountain","['Comedy', 'Romance']",dataset/images/468.jpg
462,a good man in africa,"['Action', 'Adventure']",dataset/images/462.jpg
542,son in law,['Comedy'],dataset/images/542.jpg
1218,the killer,"['Action', 'Thriller']",dataset/images/1218.jpg
2209,young and innocent,"['Crime', 'Thriller']",dataset/images/2209.jpg
3199,pal joey,"['Comedy', 'Musical', 'Romance']",dataset/images/3199.jpg
1419,walkabout,['Drama'],dataset/images/1419.jpg
1011,herbie rides again,"['Adventure', ""Children's"", 'Comedy']",dataset/images/1011.jpg
1879,the hanging garden,['Drama'],dataset/images/1879.jpg
928,rebecca,"['Romance', 'Thriller']",dataset/images/928.jpg
3138,stealing home,['Drama'],dataset/images/3138.jpg
3810,white sands,"['Drama', 'Thriller']",dataset/images/3810.jpg
3708,firestarter,"['Horror', 'Thriller']",dataset/images/3708.jpg
2190,why do fools fall in love?,['Drama'],dataset/images/2190.jpg
680,alphaville,['Sci-Fi'],dataset/images/680.jpg
3272,bad lieutenant,"['Crime', 'Drama']",dataset/images/3272.jpg
637,sgt. bilko,['Comedy'],dataset/images/637.jpg
939,the reluctant debutante,"['Comedy', 'Drama']",dataset/images/939.jpg
714,dead man,['Western'],dataset/images/714.jpg
917,the little princess,"[""Children's"", 'Drama']",dataset/images/917.jpg
3917,hellraiser,['Horror'],dataset/images/3917.jpg
1176,the double life of veronique,['Drama'],dataset/images/1176.jpg
1186,"sex, lies, and videotape",['Drama'],dataset/images/1186.jpg
2178,frenzy,['Thriller'],dataset/images/2178.jpg
377,speed,"['Action', 'Romance', 'Thriller']",dataset/images/377.jpg
